timestamp,text,start_time,end_time
"(6569.24, 6572.34)", an application that came in and then proposed modifications.,6569.24,6572.34
"(6573.24, 6576.74)"," If we could potentially defer,",6573.24,6576.74
"(6576.74, 6580.04)"," have this conversation in the June quarterly meeting,",6576.74,6580.04
"(6580.04, 6582.04)", especially as it relates to abandonments,6580.04,6582.04
"(6582.04, 6584.5)"," and then come back in July or August,",6582.04,6584.5
"(6584.5, 6591.14)"," if you feel more comfortable. And then we can spend, I think we should just do that if you don't mind and then Aaron.",6584.5,6591.14
"(6591.88, 6597.1)", We can do we do the presentations on the stream work that you're doing today um.,6591.88,6597.1
"(6597.58, 6613.76)", And if that's okay with the applicant give us more time to work with Community applicant through the abandonment one the modification submittal prior was pretty um direct and straightforward yeah that that would be my because i i am based on one,6597.58,6613.76
"(6613.76, 6629.6)", hearing ken's opening remarks um and just my own concern because part of your submittal is a 343 exemption and if indeed we are going to be doing work that may trigger 343,6613.76,6629.6
"(6629.6, 6635.36)", i would rather have that internally discussed before it comes back to the commission,6629.6,6635.36
"(6636.56, 6642.4)", can we walk through the submittal however i i don't believe that um we're that far off with,6636.56,6642.4
"(6642.4, 6656.0)", what ken was had an issue with and many of these modifications are going to be full stream diversion abandonments which we the applicant knows.,6642.4,6656.0
"(6656.0, 6670.0)"," I mean that wasn't up for discussion. Yeah, let's let's table for now, because i'd rather make I want to make sure that we are in alignment before we continue the conversation.",6656.0,6670.0
"(6670.0, 6674.0)", So we can just defer for now. I appreciate that.,6670.0,6674.0
"(6674.0, 6680.0)"," Thanks, Aaron. Okay, we don't need a motion on that.",6674.0,6680.0
"(6680.0, 6685.0)"," Oh, no, just we'll defer. All right. We still have the right to testify.",6680.0,6685.0
"(6685.0, 6696.0)"," Yes. So commissioners, do you have any questions about the deferral and what's being proposed?",6685.0,6696.0
"(6696.0, 6711.4)", Okay. All right. With that we'll take public comments and David Kimo Frankel go ahead. Thank you on behalf of the Sierra Club again. I do think Mr. Kawahara has misled you a bit.,6696.0,6711.4
"(6711.4, 6716.9)", So I want to be very clear about this. It may be an interim in stream flow standard.,6711.4,6716.9
"(6716.9, 6726.96)"," But when you talk about abandonment, that is permanent. Okay. Abandonment is not a temporary measure it is permanent let me read from you",6716.9,6726.96
"(6726.96, 6733.36)", read to you a little section of from black's law dictionary abandon is to give up or to cease to,6726.96,6733.36
"(6733.36, 6748.76)"," use to give up absolutely to forsake entirely to renounce utterly um So when they are going to abandon the structure but leave it in place,",6733.36,6748.76
"(6749.04, 6753.36)", what they are telling you is that structure will be there forever.,6749.04,6753.36
"(6754.82, 6759.84)", And there are some legal challenges you will face down the road,6754.82,6759.84
"(6759.84, 6763.8)"," if they abandon the structure, leave it in a stream,",6759.84,6763.8
"(6764.38, 6769.38)"," and in two years, 10 years, 20 years, you decide you want it removed.",6764.38,6769.38
"(6770.46, 6779.38)"," Because they are coming to you to abandon the structure, what they're telling you is they want to abandon the structure in place forever.",6770.46,6779.38
"(6780.46, 6790.0)", That's why the Division of Aquatic Resources recommendations that your staff has agreed to are so important.,6780.46,6790.0
"(6790.0, 6812.74)", Now the Sierra Club is a balanced approach.,6790.0,6812.74
"(6813.0, 6819.66)"," From those areas where an entire structure can and should be removed, it should be removed.",6813.0,6819.66
"(6819.98, 6826.8)", It should not be abandoned in place what emi wants to do is wash its financial hands,6819.98,6826.8
"(6827.6, 6835.2)", from these structures which should not be in a stream i also want to point out to you,6827.6,6835.2
"(6835.2, 6847.0)", that the amount of water that is proposed to be left in these streams is a very small amount.,6835.2,6847.0
"(6847.0, 6853.0)"," These streams, the diversions that we're talking about, none of them are full restoration,",6847.0,6853.0
"(6853.0, 6857.0)", and I don't believe any of them actually are 64% of base flow.,6853.0,6857.0
"(6857.0, 6861.0)"," There are very little amounts of water. So when Mr. Kawahara says,",6857.0,6861.0
"(6861.0, 6865.14)"," well, in the future, we might want more water from these streams.",6861.0,6865.14
"(6865.26, 6866.86)", And so we might need these structures.,6865.26,6866.86
"(6869.3, 6876.96)"," What his real suggestion is, all the water will need to be removed from these streams in the future.",6869.3,6876.96
"(6876.96, 6880.44)", And that is a bridge which we should not cross.,6876.96,6880.44
"(6881.08, 6890.18)", We are done with the days of completely dewatering streams. And that is why the permanent,6881.08,6890.18
"(6890.18, 6898.18)", removal of these structures that are proposed to be abandoned is so important. Because if they want,6890.18,6898.18
"(6898.18, 6906.48)"," to come back and say, oh, we need more water from these streams, then let them go through the process of doing a 343 document",6898.18,6906.48
"(6906.48, 6912.72)", let them apply let's go through the process of justifying whether all the water should be taken,6906.48,6912.72
"(6912.72, 6918.56)", from these streams which is what they did historically more than 100 years ago and should,6912.72,6918.56
"(6918.56, 6926.32)", never have occurred this is a it's a new day that should not be happening so we should be supporting the permanent,6918.56,6926.32
"(6927.2, 6935.28)", removal of the abandoned structures uh and we look forward to more productive conversations,6927.2,6935.28
"(6935.28, 6943.44)", along these lines and for a if if if you're going to ask this to re-come come up on your agenda,6935.28,6943.44
"(6943.44, 6958.0)"," perhaps some more and better photos that prevent present a more complete picture for some of these diversions, particularly a number of the abandoned PVC and other pipes that are not depicted in some of the photographs, thank you.",6943.44,6958.0
"(6960.0, 6961.0)", Thank you very much.,6960.0,6961.0
"(6963.0, 6964.0)", Commissioners.,6963.0,6964.0
"(6967.2, 6968.68)", Any questions on this item?,6967.2,6968.68
"(6968.92, 6969.22)", Okay.,6968.92,6969.22
"(6969.84, 6970.7)", The item has been.,6969.84,6970.7
"(6971.64, 6972.08)", Do we have any?,6971.64,6972.08
"(6972.22, 6972.42)", Yeah.,6972.22,6972.42
"(6972.62, 6973.16)", Okay.,6972.62,6973.16
"(6974.6, 6975.96)", There is no other testimony.,6974.6,6975.96
"(6978.8, 6979.64)", So the item has been deferred.,6978.8,6979.64
"(6981.18, 6984.98)"," Oh, Neil, is your hand up?",6981.18,6984.98
"(6985.2, 6986.4)"," No, I was just scratching it.",6985.2,6986.4
"(6989.04, 6994.96)"," Okay, fair enough, fair enough. All right, with that being said, we're going to defer this item",6989.04,6994.96
"(6994.96, 7006.6)"," and then staff you will resubmit to us when it's complete. Very good. Okay, let's move on to item C, C1.",6994.96,7006.6
"(7010.52, 7013.08)", This is Dr. Stroud will be doing the presentation for you folks today on item C1.,7010.52,7013.08
"(7013.08, 7014.52)"," Thank you very much, Aaron.",7013.08,7014.52
"(7016.22, 7017.42)"," Thank you, Chair.",7016.22,7017.42
"(7017.42, 7018.92)", Aaron Stroud with the Stream Protection,7017.42,7018.92
"(7018.92, 7020.42)", and Management Branch.,7018.92,7020.42
"(7020.42, 7022.68)"," Item C1 is for information only,",7020.42,7022.68
"(7022.68, 7028.0)", and it's a summary of current statewide fieldwork activities in the string protection and management branch.,7022.68,7028.0
"(7028.0, 7035.0)", And I kind of want to be with the caveat that this is the in-stream use protection section.,7028.0,7035.0
"(7035.0, 7045.0)", Fieldwork does not include the regulatory section fieldwork with that. With that this is also not field work associated with Usgs.,7035.0,7045.0
"(7045.0, 7075.0)"," Gaging stations. We fund a cooperative agreement approved by the Commission, and renewed annually in August, and it hosting for all of the real time and some non real time monitoring stations across the state as depicted in this figure.",7045.0,7075.0
"(7075.0, 7076.0)", Can you share screen?,7075.0,7076.0
"(7076.0, 7078.0)", You're not sharing yet.,7076.0,7078.0
"(7078.0, 7079.0)", Sorry.,7078.0,7079.0
"(7079.0, 7081.0)", Too fast.,7079.0,7081.0
"(7081.0, 7083.0)"," All right, let me go back.",7081.0,7083.0
"(7083.0, 7085.0)"," Yeah, go back. Thank you.",7083.0,7085.0
"(7085.0, 7094.0)"," There opening screen. I also want to say, if you want to interrupt me, please do so.",7085.0,7094.0
"(7094.0, 7112.0)"," I will try and be as thorough as possible, but I will always miss something. This is a photograph of the lower Hamakua ditch as it discharges water out of Waipio Valley, which we monitor for the Department of Agriculture.",7094.0,7112.0
"(7112.0, 7115.0)", Okay.,7112.0,7115.0
"(7115.0, 7126.84)"," The Usgs Cooperative Agreement, as previously discussed, funds all of these real-time stations across the state. Stations are kept or added to this agreement",7115.0,7126.84
"(7126.84, 7134.38)", to monitor natural flow where long-term records exist in order to track climate change impacts,7126.84,7134.38
"(7134.38, 7148.8)", on watersheds. We fund or add natural flow stations and streams with in-stream and non-in-stream uses that have been where commission action has been taken in order to,7134.38,7148.8
"(7148.8, 7156.64)", better understand the availability of water for these uses and then we fund a small select number,7148.8,7156.64
"(7156.64, 7168.88)", of usgs stations that monitor regulated flow these are particularly in large streams where IIfs monitoring is needed and it large streams present,7156.64,7168.88
"(7168.88, 7175.6)", a logistical challenge for Commission staff to monitor simply because they require much more,7168.88,7175.6
"(7175.6, 7186.6)", modeling and surveying to maintain because of the the nature of large watersheds and the material that moves through them,7175.6,7186.6
"(7188.58, 7193.02)", so the stream protection and management branch is one of four branches within the water commission,7188.58,7193.02
"(7193.02, 7199.02)", and then it is there are two sections the surface water regulation section and the in-stream use,7193.02,7199.02
"(7199.02, 7205.0)", protection section and we have a staff of four right now that are in the in-stream use protection section.,7199.02,7205.0
"(7205.12, 7208.82)", And we are responsible for all of the fieldwork that I will discuss.,7205.12,7208.82
"(7211.2, 7219.36)", Most of the fieldwork is focused on quantifying select in-stream values.,7211.2,7219.36
"(7219.36, 7226.56)"," So these are the, as defined by the water code, the nine in-stream values, and then a depiction of the hydrology as",7219.36,7226.56
"(7226.56, 7230.9)"," it affects these in-stream values, and then non-in-stream uses of water. And we focus",7226.56,7230.9
"(7230.9, 7237.04)"," primarily on quantifying the hydrology, which is a big component of any management decision,",7230.9,7237.04
"(7237.68, 7248.16)"," fish and wildlife habitat, Hawaiian rights, and then the non-in-stream uses we have references to the availability of",7237.68,7248.16
"(7248.16, 7253.44)", recreation and ecosystem maintenance and aesthetic values and navigational potential and hydropower,7248.16,7253.44
"(7253.44, 7266.72)"," and water quality from other reports or other divisions within DLNR or outside of DLNR like like the Department of Health, and we reference those for their data.",7253.44,7266.72
"(7269.12, 7276.32)"," So in the in-stream use protection section, we have four areas of fieldwork focus.",7269.12,7276.32
"(7277.12, 7285.84)"," One is hydrologic data collection, and that includes continuous and non-continuous monitoring of stream and ditch",7277.12,7285.84
"(7285.84, 7291.84)", flows and seepage runs which quantify surface water and groundwater interactions we then can,7285.84,7291.84
"(7291.84, 7298.72)", we also conduct biological surveys or biological data collection to provide population estimates,7291.84,7298.72
"(7298.72, 7306.9)", of aquatic biota quantification of habitat and use and specifically fieldwork following Commission action if the goal,7298.72,7306.9
"(7306.9, 7313.14)", of the Commission action was to improve habitat quality and recruitment of native amphidermis biota,7306.9,7313.14
"(7314.52, 7321.24)", we also conduct in the course of our fieldwork stream diversion verifications to follow up on,7314.52,7321.24
